t,mx,my,mz
4612.595000,37.297268,19.553908,13.573829
4612.615000,37.297268,19.553908,13.573829
4612.636000,37.297268,19.553908,13.573829
4612.656000,37.478320,20.459180,12.703712
4612.675000,37.478320,20.459180,12.703712
4612.694000,37.478320,20.459180,12.703712
4612.713000,37.478320,20.459180,12.703712
4612.732000,37.478320,20.459180,12.703712
4612.751000,37.478320,20.459180,12.703712
4612.770000,37.478320,20.459180,12.703712
4612.789000,37.840430,19.372852,13.747852
4612.809000,37.840430,19.372852,13.747852
4612.829000,37.840430,19.372852,13.747852
4612.850000,37.840430,19.372852,13.747852
4612.870000,37.840430,19.372852,13.747852
4612.890000,37.840430,19.372852,13.747852
4612.911000,37.478320,19.010742,15.836133
4612.931000,37.478320,19.010742,15.836133
4612.952000,37.478320,19.010742,15.836133
4612.972000,37.478320,19.010742,15.836133
4612.992000,37.478320,19.010742,15.836133
4613.012000,37.478320,19.010742,15.836133
4613.032000,38.202540,16.838088,15.836133
4613.053000,38.202540,16.838088,15.836133
4613.073000,38.202540,16.838088,15.836133
4613.093000,38.202540,16.838088,15.836133
4613.112000,38.202540,16.838088,15.836133
4613.132000,38.202540,16.838088,15.836133
4613.152000,38.202540,16.838088,15.836133
4613.171000,38.383596,18.467578,17.054298
4613.190000,38.383596,18.467578,17.054298
4613.209000,38.383596,18.467578,17.054298
4613.228000,38.383596,18.467578,17.054298
4613.249000,38.383596,18.467578,17.054298
4613.268000,38.383596,18.467578,17.054298
4613.287000,40.013090,16.838088,15.836133
4613.308000,40.013090,16.838088,15.836133
4613.328000,40.013090,16.838088,15.836133
4613.348000,40.013090,16.838088,15.836133
4613.368000,40.013090,16.838088,15.836133
4613.388000,40.013090,16.838088,15.836133
4613.409000,38.564650,14.665430,15.836133
4613.429000,38.564650,14.665430,15.836133
4613.449000,38.564650,14.665430,15.836133
4613.469000,38.564650,14.665430,15.836133
4613.489000,38.564650,14.665430,15.836133
4613.508000,38.564650,14.665430,15.836133
4613.527000,38.564650,14.665430,15.836133
4613.546000,38.926756,13.941212,15.140039
4613.565000,38.926756,13.941212,15.140039
4613.584000,38.926756,13.941212,15.140039
4613.604000,38.926756,13.941212,15.140039
4613.623000,38.926756,13.941212,15.140039
4613.642000,38.926756,13.941212,15.140039
4613.662000,38.745704,12.311719,14.617970
4613.682000,38.745704,12.311719,14.617970
4613.703000,38.745704,12.311719,14.617970
4613.723000,38.745704,12.311719,14.617970
4613.743000,38.745704,12.311719,14.617970
4613.763000,38.745704,12.311719,14.617970
4613.783000,38.745704,12.311719,14.617970
4613.804000,38.745704,10.501172,14.966016
4613.824000,38.745704,10.501172,14.966016
4613.845000,38.745704,10.501172,14.966016
4613.865000,38.745704,10.501172,14.966016
4613.885000,38.745704,10.501172,14.966016
4613.904000,38.745704,10.501172,14.966016
4613.923000,37.116210,11.406446,15.836133
4613.942000,37.116210,11.406446,15.836133
4613.961000,37.116210,11.406446,15.836133
4614.007000,37.116210,11.406446,15.836133
4614.027000,37.116210,11.406446,15.836133
4614.046000,38.926756,9.233789,15.488087
4614.066000,38.926756,9.233789,15.488087
4614.085000,38.926756,9.233789,15.488087
4614.104000,38.926756,9.233789,15.488087
4614.123000,38.926756,9.233789,15.488087
4614.142000,38.926756,9.233789,15.488087
4614.162000,38.926756,9.233789,15.488087
4614.182000,37.840430,7.423242,14.443946
4614.202000,37.840430,7.423242,14.443946
4614.222000,37.840430,7.423242,14.443946
4614.242000,37.840430,7.423242,14.443946
4614.262000,37.840430,7.423242,14.443946
4614.283000,37.840430,7.423242,14.443946
4614.303000,38.745704,7.604297,14.617970
4614.324000,38.745704,7.604297,14.617970
4614.344000,38.745704,7.604297,14.617970
4614.364000,38.745704,7.604297,14.617970
4614.383000,38.745704,7.604297,14.617970
4614.402000,38.745704,7.604297,14.617970
4614.421000,38.383596,7.242188,15.662110
4614.440000,38.383596,7.242188,15.662110
4614.459000,38.383596,7.242188,15.662110
4614.478000,38.383596,7.242188,15.662110
4614.497000,38.383596,7.242188,15.662110
4614.517000,38.383596,7.242188,15.662110
4614.537000,38.383596,7.242188,15.662110
4614.557000,38.202540,5.250586,14.791993
4614.578000,38.202540,5.250586,14.791993
4614.598000,38.202540,5.250586,14.791993
4614.618000,38.202540,5.250586,14.791993
4614.638000,38.202540,5.250586,14.791993
4614.658000,38.202540,5.250586,14.791993
4614.679000,37.840430,5.612696,15.140039
4614.699000,37.840430,5.612696,15.140039
4614.720000,37.840430,5.612696,15.140039
4614.741000,37.840430,5.612696,15.140039
4614.761000,37.840430,5.612696,15.140039
4614.782000,37.840430,5.612696,15.140039
4614.802000,39.288868,8.147461,16.184182
4614.821000,39.288868,8.147461,16.184182
4614.840000,39.288868,8.147461,16.184182
4614.859000,39.288868,8.147461,16.184182
4614.879000,39.288868,8.147461,16.184182
4614.899000,39.288868,8.147461,16.184182
4614.919000,39.288868,8.147461,16.184182
4614.939000,38.021484,7.242188,14.966016
4614.958000,38.021484,7.242188,14.966016
4614.977000,38.021484,7.242188,14.966016
4614.996000,38.021484,7.242188,14.966016
4615.016000,38.021484,7.242188,14.966016
4615.036000,38.021484,7.242188,14.966016
4615.056000,37.840430,6.336914,14.443946
4615.076000,37.840430,6.336914,14.443946
4615.097000,37.840430,6.336914,14.443946
4615.117000,37.840430,6.336914,14.443946
4615.137000,37.840430,6.336914,14.443946
4615.157000,37.840430,6.336914,14.443946
4615.177000,38.021484,5.069532,14.966016
4615.196000,38.021484,5.069532,14.966016
4615.215000,38.021484,5.069532,14.966016
4615.235000,38.021484,5.069532,14.966016
4615.255000,38.021484,5.069532,14.966016
4615.274000,38.021484,5.069532,14.966016
4615.293000,38.021484,5.069532,14.966016
4615.312000,37.116210,3.802148,13.747852
4615.331000,37.116210,3.802148,13.747852
4615.351000,37.116210,3.802148,13.747852
4615.371000,37.116210,3.802148,13.747852
4615.391000,37.116210,3.802148,13.747852
4615.412000,37.116210,3.802148,13.747852
4615.433000,37.297268,4.707422,13.921876
4615.454000,37.297268,4.707422,13.921876
4615.474000,37.297268,4.707422,13.921876
4615.494000,37.297268,4.707422,13.921876
4615.514000,37.297268,4.707422,13.921876
4615.535000,37.297268,4.707422,13.921876
4615.555000,37.297268,4.707422,13.921876
4615.575000,37.297268,2.172656,13.225781
4615.596000,37.297268,2.172656,13.225781
4615.617000,37.297268,2.172656,13.225781
4615.638000,37.297268,2.172656,13.225781
4615.659000,37.297268,2.172656,13.225781
4615.679000,37.297268,2.172656,13.225781
4615.699000,35.667776,2.715820,14.095899
4615.719000,35.667776,2.715820,14.095899
4615.739000,35.667776,2.715820,14.095899
4615.758000,35.667776,2.715820,14.095899
4615.777000,35.667776,2.715820,14.095899
4615.797000,35.667776,2.715820,14.095899
4615.816000,36.391996,1.991602,10.963477
4615.835000,36.391996,1.991602,10.963477
4615.855000,36.391996,1.991602,10.963477
4615.874000,36.391996,1.991602,10.963477
4615.893000,36.391996,1.991602,10.963477
4615.912000,36.391996,1.991602,10.963477
4615.932000,36.391996,1.991602,10.963477
4615.953000,35.848830,-0.724219,14.269922
4615.996000,35.848830,-0.724219,14.269922
4616.016000,35.848830,-0.724219,14.269922
4616.037000,35.848830,-0.724219,14.269922
4616.057000,35.848830,-0.724219,14.269922
4616.078000,33.495116,0.543164,13.399805
4616.098000,33.495116,0.543164,13.399805
4616.118000,33.495116,0.543164,13.399805
4616.138000,33.495116,0.543164,13.399805
4616.158000,33.495116,0.543164,13.399805
4616.178000,33.495116,0.543164,13.399805
4616.198000,34.038284,-0.724219,14.617970
4616.218000,34.038284,-0.724219,14.617970
4616.237000,34.038284,-0.724219,14.617970
4616.257000,34.038284,-0.724219,14.617970
4616.276000,34.038284,-0.724219,14.617970
4616.295000,34.038284,-0.724219,14.617970
4616.314000,34.038284,-0.724219,14.617970
4616.333000,34.038284,-0.724219,14.617970
4616.353000,34.038284,-0.724219,14.617970
4616.372000,34.038284,-0.724219,14.617970
4616.392000,34.038284,-0.724219,14.617970
4616.412000,34.038284,-0.724219,14.617970
4616.432000,34.038284,-0.724219,14.617970
4616.452000,33.495116,-1.267383,14.791993
4616.472000,33.495116,-1.267383,14.791993
4616.493000,33.495116,-1.267383,14.791993
4616.514000,33.495116,-1.267383,14.791993
4616.534000,33.495116,-1.267383,14.791993
4616.554000,33.495116,-1.267383,14.791993
4616.574000,33.495116,-1.991602,15.836133
4616.594000,33.495116,-1.991602,15.836133
4616.614000,33.495116,-1.991602,15.836133
4616.633000,33.495116,-1.991602,15.836133
4616.652000,33.495116,-1.991602,15.836133
4616.672000,33.495116,-1.991602,15.836133
4616.692000,33.495116,-1.991602,15.836133
4616.711000,31.322462,-2.353711,15.488087
4616.730000,31.322462,-2.353711,15.488087
4616.750000,31.322462,-2.353711,15.488087
4616.770000,31.322462,-2.353711,15.488087
4616.790000,31.322462,-2.353711,15.488087
4616.810000,31.322462,-2.353711,15.488087
4616.829000,32.951952,-2.534766,15.314063
4616.849000,32.951952,-2.534766,15.314063
4616.870000,32.951952,-2.534766,15.314063
4616.890000,32.951952,-2.534766,15.314063
4616.910000,32.951952,-2.534766,15.314063
4616.930000,32.951952,-2.534766,15.314063
4616.951000,32.046680,-1.267383,13.051759
4616.971000,32.046680,-1.267383,13.051759
4616.991000,32.046680,-1.267383,13.051759
4617.011000,32.046680,-1.267383,13.051759
4617.031000,32.046680,-1.267383,13.051759
4617.051000,32.046680,-1.267383,13.051759
4617.070000,32.046680,-1.267383,13.051759
4617.089000,31.322462,-3.802148,14.443946
4617.108000,31.322462,-3.802148,14.443946
4617.127000,31.322462,-3.802148,14.443946
4617.147000,31.322462,-3.802148,14.443946
4617.166000,31.322462,-3.802148,14.443946
4617.185000,31.322462,-3.802148,14.443946
4617.204000,31.684572,-3.802148,13.747852
4617.225000,31.684572,-3.802148,13.747852
4617.245000,31.684572,-3.802148,13.747852
4617.265000,31.684572,-3.802148,13.747852
4617.285000,31.684572,-3.802148,13.747852
4617.305000,31.684572,-3.802148,13.747852
4617.325000,31.684572,-3.802148,13.747852
4617.345000,31.684572,-3.802148,13.747852
4617.365000,31.684572,-3.802148,13.747852
4617.385000,31.684572,-3.802148,13.747852
4617.404000,31.684572,-3.802148,13.747852
4617.423000,31.684572,-3.802148,13.747852
4617.442000,31.684572,-3.802148,13.747852
4617.461000,28.063478,-6.699024,12.007618
4617.480000,28.063478,-6.699024,12.007618
4617.499000,28.063478,-6.699024,12.007618
4617.518000,28.063478,-6.699024,12.007618
4617.538000,28.063478,-6.699024,12.007618
4617.559000,28.063478,-6.699024,12.007618
4617.579000,27.339258,-5.974805,9.223243
4617.600000,27.339258,-5.974805,9.223243
4617.620000,27.339258,-5.974805,9.223243
4617.640000,27.339258,-5.974805,9.223243
4617.660000,27.339258,-5.974805,9.223243
4617.680000,27.339258,-5.974805,9.223243
4617.700000,27.339258,-5.974805,9.223243
4617.721000,26.977150,-6.699024,8.527149
4617.741000,26.977150,-6.699024,8.527149
4617.761000,26.977150,-6.699024,8.527149
4617.781000,26.977150,-6.699024,8.527149
4617.800000,26.977150,-6.699024,8.527149
4617.819000,26.977150,-6.699024,8.527149
4617.838000,27.339258,-6.699024,8.527149
4617.858000,27.339258,-6.699024,8.527149
4617.877000,27.339258,-6.699024,8.527149
4617.896000,27.339258,-6.699024,8.527149
4617.915000,27.339258,-6.699024,8.527149
4617.961000,26.796094,-7.604297,9.397266
4617.980000,26.796094,-7.604297,9.397266
4617.999000,26.796094,-7.604297,9.397266
4618.018000,26.796094,-7.604297,9.397266
4618.038000,26.796094,-7.604297,9.397266
4618.058000,26.796094,-7.604297,9.397266
4618.078000,26.796094,-7.604297,9.397266
4618.098000,26.433984,-7.242188,10.789454
4618.118000,26.433984,-7.242188,10.789454
4618.138000,26.433984,-7.242188,10.789454
4618.158000,26.433984,-7.242188,10.789454
4618.178000,26.433984,-7.242188,10.789454
4618.199000,26.433984,-7.242188,10.789454
4618.220000,24.623438,-9.052734,12.529688
4618.240000,24.623438,-9.052734,12.529688
4618.260000,24.623438,-9.052734,12.529688
4618.280000,24.623438,-9.052734,12.529688
4618.299000,24.623438,-9.052734,12.529688
4618.319000,24.623438,-9.052734,12.529688
4618.339000,23.718164,-10.682227,14.443946
4618.358000,23.718164,-10.682227,14.443946
4618.377000,23.718164,-10.682227,14.443946
4618.396000,23.718164,-10.682227,14.443946
4618.415000,23.718164,-10.682227,14.443946
4618.434000,23.718164,-10.682227,14.443946
4618.454000,23.718164,-10.682227,14.443946
4618.474000,21.726562,-9.052734,13.921876
4618.494000,21.726562,-9.052734,13.921876
4618.514000,21.726562,-9.052734,13.921876
4618.534000,21.726562,-9.052734,13.921876
4618.554000,21.726562,-9.052734,13.921876
4618.574000,21.726562,-9.052734,13.921876
4618.595000,20.097070,-7.785352,16.184182
4618.615000,20.097070,-7.785352,16.184182
4618.635000,20.097070,-7.785352,16.184182
4618.655000,20.097070,-7.785352,16.184182
4618.674000,20.097070,-7.785352,16.184182
4618.693000,20.097070,-7.785352,16.184182
4618.712000,20.097070,-7.785352,16.184182
4618.731000,19.010742,-7.785352,14.095899
4618.750000,19.010742,-7.785352,14.095899
4618.769000,19.010742,-7.785352,14.095899
4618.788000,19.010742,-7.785352,14.095899
4618.808000,19.010742,-7.785352,14.095899
4618.828000,19.010742,-7.785352,14.095899
4618.848000,19.372852,-9.233789,15.488087
4618.868000,19.372852,-9.233789,15.488087
4618.888000,19.372852,-9.233789,15.488087
4618.908000,19.372852,-9.233789,15.488087
4618.928000,19.372852,-9.233789,15.488087
4618.948000,19.372852,-9.233789,15.488087
4618.968000,14.303321,-9.233789,15.140039
4618.987000,14.303321,-9.233789,15.140039
4619.006000,14.303321,-9.233789,15.140039
4619.025000,14.303321,-9.233789,15.140039
4619.045000,14.303321,-9.233789,15.140039
4619.064000,14.303321,-9.233789,15.140039
4619.083000,14.303321,-9.233789,15.140039
4619.103000,14.846485,-10.501172,14.269922
4619.122000,14.846485,-10.501172,14.269922
4619.141000,14.846485,-10.501172,14.269922
4619.161000,14.846485,-10.501172,14.269922
4619.181000,14.846485,-10.501172,14.269922
4619.202000,14.846485,-10.501172,14.269922
4619.222000,10.139063,-10.501172,15.314063
4619.242000,10.139063,-10.501172,15.314063
4619.262000,10.139063,-10.501172,15.314063
4619.282000,10.139063,-10.501172,15.314063
4619.302000,10.139063,-10.501172,15.314063
4619.321000,10.139063,-10.501172,15.314063
4619.340000,10.139063,-10.501172,15.314063
4619.359000,8.871680,-11.044336,14.443946
4619.378000,8.871680,-11.044336,14.443946
4619.397000,8.871680,-11.044336,14.443946
4619.417000,8.871680,-11.044336,14.443946
4619.436000,8.871680,-11.044336,14.443946
4619.455000,8.871680,-11.044336,14.443946
4619.475000,6.155860,-9.052734,14.966016
4619.496000,6.155860,-9.052734,14.966016
4619.516000,6.155860,-9.052734,14.966016
4619.536000,6.155860,-9.052734,14.966016
4619.557000,6.155860,-9.052734,14.966016
4619.578000,6.155860,-9.052734,14.966016
4619.598000,6.155860,-9.052734,14.966016
4619.618000,5.974805,-6.699024,14.443946
4619.638000,5.974805,-6.699024,14.443946
4619.658000,5.974805,-6.699024,14.443946
4619.678000,5.974805,-6.699024,14.443946
4619.698000,5.974805,-6.699024,14.443946
4619.719000,5.974805,-6.699024,14.443946
4619.739000,4.888477,-8.509571,15.140039
4619.759000,4.888477,-8.509571,15.140039
4619.778000,4.888477,-8.509571,15.140039
4619.798000,4.888477,-8.509571,15.140039
4619.817000,4.888477,-8.509571,15.140039
4619.836000,4.888477,-8.509571,15.140039
4619.855000,1.810547,-7.242188,14.966016
4619.874000,1.810547,-7.242188,14.966016
4619.920000,1.810547,-7.242188,14.966016
4619.940000,1.810547,-7.242188,14.966016
4619.960000,1.810547,-7.242188,14.966016
4619.979000,0.543164,-6.699024,16.184182
4619.998000,0.543164,-6.699024,16.184182
4620.019000,0.543164,-6.699024,16.184182
4620.039000,0.543164,-6.699024,16.184182
4620.059000,0.543164,-6.699024,16.184182
4620.079000,0.543164,-6.699024,16.184182
4620.099000,0.543164,-6.699024,16.184182
4620.119000,-0.905274,-4.888477,15.140039
4620.139000,-0.905274,-4.888477,15.140039
4620.159000,-0.905274,-4.888477,15.140039
4620.179000,-0.905274,-4.888477,15.140039
4620.199000,-0.905274,-4.888477,15.140039
4620.219000,-0.905274,-4.888477,15.140039
4620.239000,-2.172656,-5.793750,16.706252
4620.258000,-2.172656,-5.793750,16.706252
4620.277000,-2.172656,-5.793750,16.706252
4620.296000,-2.172656,-5.793750,16.706252
4620.315000,-2.172656,-5.793750,16.706252
4620.334000,-2.172656,-5.793750,16.706252
4620.354000,-2.172656,-5.793750,16.706252
4620.374000,-5.069532,-2.896875,14.966016
4620.393000,-5.069532,-2.896875,14.966016
4620.414000,-5.069532,-2.896875,14.966016
4620.434000,-5.069532,-2.896875,14.966016
4620.454000,-5.069532,-2.896875,14.966016
4620.474000,-5.069532,-2.896875,14.966016
4620.494000,-4.164258,-2.353711,13.051759
4620.514000,-4.164258,-2.353711,13.051759
4620.534000,-4.164258,-2.353711,13.051759
4620.554000,-4.164258,-2.353711,13.051759
4620.574000,-4.164258,-2.353711,13.051759
4620.594000,-4.164258,-2.353711,13.051759
4620.614000,-5.431640,-1.448438,14.966016
4620.633000,-5.431640,-1.448438,14.966016
4620.652000,-5.431640,-1.448438,14.966016
4620.671000,-5.431640,-1.448438,14.966016
4620.691000,-5.431640,-1.448438,14.966016
4620.710000,-5.431640,-1.448438,14.966016
4620.730000,-5.431640,-1.448438,14.966016
4620.750000,-6.517969,-1.448438,13.573829
4620.769000,-6.517969,-1.448438,13.573829
4620.790000,-6.517969,-1.448438,13.573829
4620.810000,-6.517969,-1.448438,13.573829
4620.830000,-6.517969,-1.448438,13.573829
4620.850000,-6.517969,-1.448438,13.573829
4620.870000,-6.155860,1.086328,13.225781
4620.890000,-6.155860,1.086328,13.225781
4620.910000,-6.155860,1.086328,13.225781
4620.930000,-6.155860,1.086328,13.225781
4620.950000,-6.155860,1.086328,13.225781
4620.970000,-6.155860,1.086328,13.225781
4620.990000,-6.880078,2.534766,12.529688
4621.010000,-6.880078,2.534766,12.529688
4621.029000,-6.880078,2.534766,12.529688
4621.048000,-6.880078,2.534766,12.529688
4621.067000,-6.880078,2.534766,12.529688
4621.086000,-6.880078,2.534766,12.529688
4621.105000,-6.880078,2.534766,12.529688
4621.124000,-8.690625,2.896875,11.833594
4621.143000,-8.690625,2.896875,11.833594
4621.163000,-8.690625,2.896875,11.833594
4621.184000,-8.690625,2.896875,11.833594
4621.204000,-8.690625,2.896875,11.833594
4621.224000,-8.690625,2.896875,11.833594
4621.244000,-7.061133,3.440039,14.443946
4621.264000,-7.061133,3.440039,14.443946
4621.284000,-7.061133,3.440039,14.443946
4621.304000,-7.061133,3.440039,14.443946
4621.325000,-7.061133,3.440039,14.443946
4621.345000,-7.061133,3.440039,14.443946
4621.365000,-7.061133,3.440039,14.443946
4621.385000,-8.509571,3.077930,13.051759
4621.405000,-8.509571,3.077930,13.051759
4621.425000,-8.509571,3.077930,13.051759
4621.444000,-8.509571,3.077930,13.051759
4621.463000,-8.509571,3.077930,13.051759
4621.483000,-8.509571,3.077930,13.051759
4621.502000,-9.414844,5.431640,11.833594
4621.521000,-9.414844,5.431640,11.833594
4621.540000,-9.414844,5.431640,11.833594
4621.560000,-9.414844,5.431640,11.833594
4621.580000,-9.414844,5.431640,11.833594
4621.600000,-9.414844,5.431640,11.833594
4621.620000,-9.414844,5.431640,11.833594
4621.641000,-9.414844,6.155860,13.225781
4621.661000,-9.414844,6.155860,13.225781
4621.681000,-9.414844,6.155860,13.225781
4621.701000,-9.414844,6.155860,13.225781
4621.722000,-9.414844,6.155860,13.225781
4621.742000,-9.414844,6.155860,13.225781
4621.762000,-9.233789,8.871680,14.095899
4621.782000,-9.233789,8.871680,14.095899
4621.802000,-9.233789,8.871680,14.095899
4621.821000,-9.233789,8.871680,14.095899
4621.840000,-9.233789,8.871680,14.095899
4621.860000,-9.233789,8.871680,14.095899
4621.906000,-9.233789,7.785352,13.399805
4621.925000,-9.233789,7.785352,13.399805
4621.944000,-9.233789,7.785352,13.399805
4621.963000,-9.233789,7.785352,13.399805
4621.983000,-9.233789,7.785352,13.399805
4622.002000,-10.139063,10.501172,11.137501
4622.022000,-10.139063,10.501172,11.137501
4622.041000,-10.139063,10.501172,11.137501
4622.060000,-10.139063,10.501172,11.137501
4622.079000,-10.139063,10.501172,11.137501
4622.100000,-10.139063,10.501172,11.137501
4622.121000,-10.139063,10.501172,11.137501
4622.141000,-9.414844,11.225391,11.485547
4622.161000,-9.414844,11.225391,11.485547
4622.181000,-9.414844,11.225391,11.485547
4622.201000,-9.414844,11.225391,11.485547
4622.222000,-9.414844,11.225391,11.485547
4622.242000,-9.414844,11.225391,11.485547
4622.262000,-9.776954,14.122266,12.529688
4622.282000,-9.776954,14.122266,12.529688
4622.302000,-9.776954,14.122266,12.529688
4622.321000,-9.776954,14.122266,12.529688
4622.340000,-9.776954,14.122266,12.529688
4622.359000,-9.776954,14.122266,12.529688
4622.379000,-9.776954,14.122266,12.529688
4622.398000,-8.328516,14.846485,10.789454
4622.417000,-8.328516,14.846485,10.789454
4622.436000,-8.328516,14.846485,10.789454
4622.455000,-8.328516,14.846485,10.789454
4622.475000,-8.328516,14.846485,10.789454
4622.495000,-8.328516,14.846485,10.789454
4622.515000,-7.966406,15.932813,9.397266
4622.535000,-7.966406,15.932813,9.397266
4622.555000,-7.966406,15.932813,9.397266
4622.575000,-7.966406,15.932813,9.397266
4622.596000,-7.966406,15.932813,9.397266
4622.616000,-7.966406,15.932813,9.397266
4622.636000,-7.242188,17.381250,11.485547
4622.656000,-7.242188,17.381250,11.485547
4622.675000,-7.242188,17.381250,11.485547
4622.695000,-7.242188,17.381250,11.485547
4622.714000,-7.242188,17.381250,11.485547
4622.734000,-7.242188,17.381250,11.485547
4622.753000,-7.242188,17.381250,11.485547
4622.772000,-8.690625,17.743360,10.093360
4622.791000,-8.690625,17.743360,10.093360
4622.812000,-8.690625,17.743360,10.093360
4622.831000,-8.690625,17.743360,10.093360
4622.850000,-8.690625,17.743360,10.093360
4622.870000,-8.690625,17.743360,10.093360
4622.891000,-7.604297,17.743360,8.701172
4622.911000,-7.604297,17.743360,8.701172
4622.932000,-7.604297,17.743360,8.701172
4622.951000,-7.604297,17.743360,8.701172
4622.971000,-7.604297,17.743360,8.701172
4622.991000,-7.604297,17.743360,8.701172
4623.012000,-7.604297,17.743360,8.701172
4623.032000,-7.966406,20.640236,11.137501
4623.052000,-7.966406,20.640236,11.137501
4623.071000,-7.966406,20.640236,11.137501
4623.090000,-7.966406,20.640236,11.137501
4623.109000,-7.966406,20.640236,11.137501
4623.128000,-7.966406,20.640236,11.137501
4623.147000,-7.604297,20.278126,10.789454
4623.166000,-7.604297,20.278126,10.789454
4623.185000,-7.604297,20.278126,10.789454
4623.204000,-7.604297,20.278126,10.789454
4623.224000,-7.604297,20.278126,10.789454
4623.244000,-7.604297,20.278126,10.789454
4623.264000,-7.604297,20.278126,10.789454
4623.284000,-8.147461,21.183400,10.615430
4623.304000,-8.147461,21.183400,10.615430
4623.324000,-8.147461,21.183400,10.615430
4623.344000,-8.147461,21.183400,10.615430
4623.365000,-8.147461,21.183400,10.615430
4623.385000,-8.147461,21.183400,10.615430
4623.404000,-7.785352,20.459180,9.919336
4623.423000,-7.785352,20.459180,9.919336
4623.442000,-7.785352,20.459180,9.919336
4623.461000,-7.785352,20.459180,9.919336
4623.480000,-7.785352,20.459180,9.919336
4623.499000,-7.785352,20.459180,9.919336
4623.519000,-7.785352,20.821290,9.919336
4623.539000,-7.785352,20.821290,9.919336
4623.559000,-7.785352,20.821290,9.919336
4623.579000,-7.785352,20.821290,9.919336
4623.599000,-7.785352,20.821290,9.919336
4623.620000,-7.785352,20.821290,9.919336
4623.641000,-7.785352,20.821290,9.919336
4623.661000,-7.423242,22.631836,9.223243
4623.681000,-7.423242,22.631836,9.223243
4623.701000,-7.423242,22.631836,9.223243
4623.721000,-7.423242,22.631836,9.223243
4623.741000,-7.423242,22.631836,9.223243
4623.761000,-7.423242,22.631836,9.223243
4623.781000,-6.880078,22.812890,9.049219
4623.800000,-6.880078,22.812890,9.049219
4623.820000,-6.880078,22.812890,9.049219
4623.863000,-6.880078,22.812890,9.049219
4623.883000,-6.880078,22.812890,9.049219
4623.902000,-7.785352,23.356056,10.963477
4623.921000,-7.785352,23.356056,10.963477
4623.940000,-7.785352,23.356056,10.963477
4623.959000,-7.785352,23.356056,10.963477
4623.978000,-7.785352,23.356056,10.963477
4623.997000,-7.785352,23.356056,10.963477
4624.018000,-7.785352,23.356056,10.963477
4624.038000,-6.336914,22.631836,12.703712
4624.058000,-6.336914,22.631836,12.703712
4624.079000,-6.336914,22.631836,12.703712
4624.099000,-6.336914,22.631836,12.703712
4624.120000,-6.336914,22.631836,12.703712
4624.141000,-6.336914,22.631836,12.703712
4624.161000,-5.974805,22.993946,11.659571
4624.182000,-5.974805,22.993946,11.659571
4624.202000,-5.974805,22.993946,11.659571
4624.223000,-5.974805,22.993946,11.659571
4624.243000,-5.974805,22.993946,11.659571
4624.264000,-5.974805,22.993946,11.659571
4624.284000,-6.517969,23.175002,13.225781
4624.304000,-6.517969,23.175002,13.225781
4624.324000,-6.517969,23.175002,13.225781
4624.344000,-6.517969,23.175002,13.225781
4624.364000,-6.517969,23.175002,13.225781
4624.384000,-6.517969,23.175002,13.225781
4624.403000,-7.423242,22.993946,13.399805
4624.422000,-7.423242,22.993946,13.399805
4624.441000,-7.423242,22.993946,13.399805
4624.460000,-7.423242,22.993946,13.399805
4624.479000,-7.423242,22.993946,13.399805
4624.498000,-7.423242,22.993946,13.399805
4624.518000,-7.423242,22.993946,13.399805
4624.538000,-6.155860,24.985548,13.225781
4624.558000,-6.155860,24.985548,13.225781
4624.578000,-6.155860,24.985548,13.225781
4624.598000,-6.155860,24.985548,13.225781
4624.618000,-6.155860,24.985548,13.225781
4624.638000,-6.155860,24.985548,13.225781
4624.658000,-5.069532,25.347658,12.529688
4624.678000,-5.069532,25.347658,12.529688
4624.699000,-5.069532,25.347658,12.529688
4624.719000,-5.069532,25.347658,12.529688
4624.739000,-5.069532,25.347658,12.529688
4624.758000,-5.069532,25.347658,12.529688
4624.777000,-5.069532,25.347658,12.529688
4624.796000,-5.974805,26.252932,12.703712
4624.815000,-5.974805,26.252932,12.703712
4624.834000,-5.974805,26.252932,12.703712
4624.853000,-5.974805,26.252932,12.703712
4624.872000,-5.974805,26.252932,12.703712
4624.892000,-5.974805,26.252932,12.703712
4624.912000,-4.888477,25.528712,13.051759
4624.932000,-4.888477,25.528712,13.051759
4624.952000,-4.888477,25.528712,13.051759
4624.973000,-4.888477,25.528712,13.051759
4624.993000,-4.888477,25.528712,13.051759
4625.013000,-4.888477,25.528712,13.051759
4625.033000,-4.888477,25.528712,13.051759
4625.053000,-4.526367,25.890822,13.399805
4625.073000,-4.526367,25.890822,13.399805
4625.093000,-4.526367,25.890822,13.399805
4625.112000,-4.526367,25.890822,13.399805
4625.131000,-4.526367,25.890822,13.399805
4625.150000,-4.526367,25.890822,13.399805
4625.169000,-4.888477,26.615040,11.311523
4625.189000,-4.888477,26.615040,11.311523
4625.208000,-4.888477,26.615040,11.311523
4625.228000,-4.888477,26.615040,11.311523
4625.247000,-4.888477,26.615040,11.311523
4625.268000,-4.888477,26.615040,11.311523
4625.288000,-4.526367,26.252932,12.355664
4625.307000,-4.526367,26.252932,12.355664
4625.327000,-4.526367,26.252932,12.355664
4625.347000,-4.526367,26.252932,12.355664
4625.367000,-4.526367,26.252932,12.355664
4625.387000,-4.526367,26.252932,12.355664
4625.407000,-4.526367,26.252932,12.355664
4625.427000,-5.250586,26.977150,12.355664
